#         100           1  0.279101223393218     
  9.3440242E-02   10625.25       10230.86       10525.41    
  0.1235225       6884.180       6183.807       6221.575    
  0.1632895       4486.709       3602.875       3595.964    
  0.2158591       3007.137       2035.443       2022.403    
  0.2853530       2106.330       1120.928       1119.468    
  0.3772199       1532.307       604.3453       606.5959    
  0.4986625       1135.358       320.0496       323.0071    
  0.6592025       843.6236       166.8869       169.1602    
  0.8714268       622.4462       85.83344       87.27029    
   1.151975       451.9713       43.59982       44.41547    
   1.522843       319.1394       21.89581       22.32883    
   2.013109       215.3970       10.88134       11.10137    
   2.661211       136.3259       5.355690       5.464348    
   3.517965       80.39854       2.612818       2.665506    
   4.650543       44.93380       1.264429       1.289698    
   6.147744       24.36137      0.6074127      0.6194560    
   8.126956       12.99281      0.2898460      0.2955670    
   10.74336       6.856228      0.1374710      0.1401840    
   14.20209       3.587465      6.4842023E-02  6.6127263E-02
   18.77432       1.862941      3.0431326E-02  3.1039592E-02
   24.81855      0.9605589      1.4216684E-02  1.4504204E-02
   32.80866      0.4919289      6.6139619E-03  6.7496523E-03
   43.37112      0.2502933      3.0652415E-03  3.1291507E-03
   57.33406      0.1265521      1.4156107E-03  1.4456409E-03
   75.79226      6.3600995E-02  6.5165886E-04  6.6573313E-04
   100.1929      3.1778425E-02  2.9909011E-04  3.0566790E-04
   132.4491      1.5789755E-02  1.3689426E-04  1.3995961E-04
   175.0900      7.8035905E-03  6.2496532E-05  6.3920845E-05
   231.4586      3.8369994E-03  2.8463688E-05  2.9123570E-05
   305.9747      1.8774535E-03  1.2934817E-05  1.3239665E-05
   404.4805      9.1438257E-04  5.8657806E-06  6.0062212E-06
   534.6994      4.4337093E-04  2.6548764E-06  2.7194026E-06
   706.8412      2.1408367E-04  1.1994083E-06  1.2289792E-06
   934.4024      1.0296038E-04  5.4092970E-07  5.5444809E-07
   1235.225      4.9330596E-05  2.4356132E-07  2.4972687E-07
   1632.895      2.3550887E-05  1.0949859E-07  1.1230438E-07
   2158.591      1.1205304E-05  4.9156085E-08  5.0430256E-08
   2853.530      5.3142467E-06  2.2036755E-08  2.2614232E-08
   3772.199      2.5126569E-06  9.8662021E-09  1.0127431E-08
   4986.625      1.1845833E-06  4.4117670E-09  4.5297268E-09
   6592.024      5.5693187E-07  1.9704316E-09  2.0236071E-09
   8714.269      2.6115711E-07  8.7906415E-10  9.0299695E-10
   11519.75      1.2215759E-07  3.9175344E-10  4.0250853E-10
   15228.43      5.7004581E-08  1.7440503E-10  1.7923127E-10
   20131.09      2.6541066E-08  7.7567314E-11  7.9730091E-11
   26612.12      1.2330816E-08  3.4465965E-11  3.5433899E-11
   35179.65      5.7170615E-09  1.5300695E-11  1.5733354E-11
   46505.43      2.6454618E-09  6.7866750E-12  6.9798412E-12
   61477.44      1.2218428E-09  3.0077605E-12  3.0939053E-12
   81269.55      5.6331317E-10  1.3319377E-12  1.3703140E-12
   107433.6      2.5926170E-10  5.8937610E-13  6.0645461E-13
   142020.9      1.1912754E-10  2.6060431E-13  2.6819733E-13
   187743.2      5.4651363E-11  1.1514979E-13  1.1852245E-13
   248185.5      2.5034148E-11  5.0845016E-14  5.2341730E-14
   328086.6      1.1450756E-11  2.2436132E-14  2.3099774E-14
   433711.2      5.2303426E-12  9.8940030E-15  1.0188018E-14
   573340.7      2.3858578E-12  4.3604379E-15  4.4905935E-15
