#         100           1  0.279101223393218     
  0.2853530       1.846895       1.842257       1.839856    
  0.3772199      0.9972462      0.9932473      0.9969462    
  0.4986625      0.5292190      0.5260046      0.5308653    
  0.6592025      0.2767189      0.2742803      0.2780164    
  0.8714268      0.1428321      0.1410681      0.1434295    
   1.151975      7.2884120E-02  7.1656711E-02  7.2997257E-02
   1.522843      3.6813155E-02  3.5985969E-02  3.6697645E-02
   2.013109      1.8426280E-02  1.7883580E-02  1.8245203E-02
   2.661211      9.1499705E-03  8.8021280E-03  8.9807082E-03
   3.517965      4.5124888E-03  4.2941906E-03  4.3807840E-03
   4.650543      2.2124394E-03  2.0781013E-03  2.1196310E-03
   6.147744      1.0794341E-03  9.9828851E-04  1.0180818E-03
   8.126956      5.2451319E-04  4.7636469E-04  4.8576720E-04
   10.74336      2.5401893E-04  2.2593488E-04  2.3039379E-04
   14.20209      1.2268225E-04  1.0656848E-04  1.0868079E-04
   18.77432      5.9115609E-05  5.0014176E-05  5.1013863E-05
   24.81855      2.8429607E-05  2.3365255E-05  2.3837798E-05
   32.80866      1.3648390E-05  1.0870109E-05  1.1093118E-05
   43.37112      6.5416116E-06  5.0377535E-06  5.1427887E-06
   57.33406      3.1303823E-06  2.3265695E-06  2.3759246E-06
   75.79226      1.4955815E-06  1.0710075E-06  1.0941387E-06
   100.1929      7.1333898E-07  4.9155744E-07  5.0236810E-07
   132.4491      3.3963894E-07  2.2498702E-07  2.3002494E-07
   175.0900      1.6141077E-07  1.0271365E-07  1.0505452E-07
   231.4586      7.6559424E-08  4.6780343E-08  4.7864862E-08
   305.9747      3.6239051E-08  2.1258495E-08  2.1759515E-08
   404.4805      1.7117220E-08  9.6404662E-09  9.8712816E-09
   534.6994      8.0675298E-09  4.3633146E-09  4.4693640E-09
   706.8412      3.7938381E-09  1.9712389E-09  2.0198390E-09
   934.4024      1.7800604E-09  8.8902313E-10  9.1124075E-10
   1235.225      8.3330121E-10  4.0029532E-10  4.1042850E-10
   1632.895      3.8920672E-10  1.7996196E-10  1.8457331E-10
   2158.591      1.8137387E-10  8.0788494E-11  8.2882604E-11
   2853.530      8.4332479E-11  3.6217616E-11  3.7166704E-11
   3772.199      3.9124991E-11  1.6215198E-11  1.6644530E-11
   4986.625      1.8112135E-11  7.2507807E-12  7.4446491E-12
   6592.024      8.3668151E-12  3.2384230E-12  3.3258173E-12
   8714.269      3.8569768E-12  1.4447504E-12  1.4840840E-12
   11519.75      1.7744050E-12  6.4385048E-13  6.6152655E-13
   15228.43      8.1470638E-13  2.8663633E-13  2.9456830E-13
   20131.09      3.7335052E-13  1.2748262E-13  1.3103716E-13
   26612.12      1.7077537E-13  5.6645139E-14  5.8235955E-14
   35179.65      7.7974702E-14  2.5146838E-14  2.5857915E-14
   46505.43      3.5541252E-14  1.1153965E-14  1.1471436E-14
   61477.44      1.6173383E-14  4.9432830E-15  5.0848629E-15
   81269.55      7.3488113E-15  2.1890523E-15  2.2521240E-15
   107433.6      3.3349663E-15  9.6864517E-16  9.9671394E-16
   142020.9      1.5123901E-15  4.2830568E-16  4.4078488E-16
   187743.2      6.8628775E-16  1.8924978E-16  1.9479276E-16
   248185.5      3.1262906E-16  8.3564267E-17  8.6024130E-17
   328086.6      1.4409112E-16  3.6873998E-17  3.7964698E-17
   433711.2      6.8333543E-17  1.6260889E-17  1.6744104E-17
   573340.7      3.4226490E-17  7.1664207E-18  7.3803329E-18
